Region;Comuna;Titular;Nombre;Tecnologia;Inversion_MMUS;Capacidad_MW;Latitud;Longitud;Plazo
Región de La Araucanía;NA;Titular752;Nombre752;Solar;9.0731620127808;45.3218684315177;NA;NA;2
Región de La Araucanía;NA;Titular753;Nombre753;Solar;8.9084509502194;1e-08;NA;NA;3
Región de La Araucanía;NA;Titular754;Nombre754;Solar;22.9761563716294;1e-08;NA;NA;4
Región de La Araucanía;NA;Titular755;Nombre755;Solar;31.2601133928368;1e-08;NA;NA;2
Región de La Araucanía;NA;Titular756;Nombre756;Solar;1e-08;1e-08;NA;NA;5
Región de La Araucanía;NA;Titular757;Nombre757;Solar;1e-08;1e-08;NA;NA;5
Región de La Araucanía;NA;Titular758;Nombre758;Solar;119.890917786181;172.679732358153;NA;NA;4
Región de La Araucanía;NA;Titular759;Nombre759;Solar;1e-08;8.20793893127335;NA;NA;4
Región de La Araucanía;NA;Titular760;Nombre760;Solar;1e-08;1e-08;NA;NA;5
Región de La Araucanía;NA;Titular761;Nombre761;Solar;1e-08;15.19700072986;NA;NA;4
Región de La Araucanía;NA;Titular762;Nombre762;Solar;30.8104454021121;1e-08;NA;NA;3
Región de La Araucanía;NA;Titular763;Nombre763;Solar;1e-08;4.56259361683171;NA;NA;3
Región de La Araucanía;NA;Titular764;Nombre764;Solar;26.3814990396567;18.9579676539828;NA;NA;4
Región de La Araucanía;NA;Titular765;Nombre765;Solar;1e-08;60.458634906177;NA;NA;4
Región de La Araucanía;NA;Titular766;Nombre766;Solar;4.19264251371947;1e-08;NA;NA;5
Región de La Araucanía;NA;Titular767;Nombre767;Solar;32.5566211932964;19.5765643521667;NA;NA;2
Región de La Araucanía;NA;Titular768;Nombre768;Solar;12.6481195909972;9.02474987473418;NA;NA;5
Región de La Araucanía;NA;Titular769;Nombre769;Solar;39.7494210635288;19.7584347148433;NA;NA;2
Región de Los Lagos;NA;Titular770;Nombre770;Eólica;1e-08;170.776176755894;NA;NA;16
Región de Los Lagos;NA;Titular771;Nombre771;Eólica;1e-08;38.8123412112867;NA;NA;13
Región de Los Lagos;NA;Titular772;Nombre772;Eólica;294.329850918793;294.394848841678;NA;NA;12
Región de Los Lagos;NA;Titular773;Nombre773;Eólica;50.3868219897143;337.013347480157;NA;NA;16
Región de Los Lagos;NA;Titular774;Nombre774;Eólica;106.449121548392;1e-08;NA;NA;15
Región de Los Lagos;NA;Titular775;Nombre775;Eólica;388.700502022118;223.645352178117;NA;NA;11
Región de Los Lagos;NA;Titular776;Nombre776;Eólica;1e-08;1e-08;NA;NA;15
Región de Los Lagos;NA;Titular777;Nombre777;Eólica;1e-08;1e-08;NA;NA;10
Región de Los Lagos;NA;Titular778;Nombre778;Eólica;1e-08;53.3467123440914;NA;NA;15
Región de Los Lagos;NA;Titular779;Nombre779;Eólica;302.611800007077;173.561318046628;NA;NA;14
Región de Los Lagos;NA;Titular780;Nombre780;Eólica;1e-08;185.410421171822;NA;NA;14
Región de Los Lagos;NA;Titular781;Nombre781;Eólica;398.88330479797;1e-08;NA;NA;11
Región de Los Lagos;NA;Titular782;Nombre782;Eólica;499.037137780931;515.628703537134;NA;NA;12
Región de Los Lagos;NA;Titular783;Nombre783;Eólica;455.028252882265;100.045118540643;NA;NA;12
Región de Los Lagos;NA;Titular784;Nombre784;Eólica;167.549952800506;295.94324089848;NA;NA;11
Región de Los Lagos;NA;Titular785;Nombre785;Eólica;1e-08;1e-08;NA;NA;10
Región de Los Lagos;NA;Titular786;Nombre786;Eólica;49.5359858591178;298.15895986447;NA;NA;14
Región de Los Lagos;NA;Titular787;Nombre787;Eólica;341.948948032548;43.9701237810236;NA;NA;10
Región de Los Lagos;NA;Titular788;Nombre788;Eólica;328.648827520512;1e-08;NA;NA;10
Región de Los Lagos;NA;Titular789;Nombre789;Eólica;30.4971201564348;56.5618103275428;NA;NA;9
Región de Los Lagos;NA;Titular790;Nombre790;Eólica;1e-08;186.804860706848;NA;NA;16
Región de Los Lagos;NA;Titular791;Nombre791;Eólica;230.008864745802;72.9445364830793;NA;NA;10
Región de Los Lagos;NA;Titular792;Nombre792;Eólica;3.48167376006069;1e-08;NA;NA;10
Región de Los Lagos;NA;Titular793;Nombre793;Eólica;38.3315677150588;1e-08;NA;NA;10
Región de Los Lagos;NA;Titular794;Nombre794;Eólica;1e-08;1e-08;NA;NA;12
Región de Los Lagos;NA;Titular795;Nombre795;Eólica;44.2129132217687;469.322085590509;NA;NA;10
Región de Los Lagos;NA;Titular796;Nombre796;Eólica;1e-08;46.7187181126573;NA;NA;14
Región de Los Lagos;NA;Titular797;Nombre797;Eólica;107.831622284722;1e-08;NA;NA;14
Región de Los Lagos;NA;Titular798;Nombre798;Eólica;1e-08;104.367746751534;NA;NA;14
Región de Los Lagos;NA;Titular799;Nombre799;Eólica;28.8158774063913;346.554669812541;NA;NA;15
Región de Los Lagos;NA;Titular800;Nombre800;Eólica;1e-08;211.315014277894;NA;NA;11
Región de Los Lagos;NA;Titular801;Nombre801;Eólica;1e-08;228.727095366529;NA;NA;15
Región de Los Lagos;NA;Titular802;Nombre802;Eólica;11.3861962260479;259.952649346461;NA;NA;8
Región de Los Lagos;NA;Titular803;Nombre803;Eólica;13.3522210898495;116.01156490336;NA;NA;9
Región de Los Lagos;NA;Titular804;Nombre804;Eólica;462.06961723913;112.356485708495;NA;NA;14
Región de Los Lagos;NA;Titular805;Nombre805;Eólica;1e-08;1e-08;NA;NA;11
Región de Los Lagos;NA;Titular806;Nombre806;Eólica;433.008199980293;1e-08;NA;NA;12
Región de Los Lagos;NA;Titular807;Nombre807;Eólica;1e-08;138.93574849708;NA;NA;13
Región de Los Lagos;NA;Titular808;Nombre808;Eólica;6.13881788255114;187.282900900938;NA;NA;14
Región de Los Lagos;NA;Titular809;Nombre809;Eólica;218.292141180119;83.4845012701523;NA;NA;12
Región de Los Lagos;NA;Titular810;Nombre810;Eólica;211.673419293326;1e-08;NA;NA;12
Región de Los Lagos;NA;Titular811;Nombre811;Eólica;701.406325877893;392.987335269837;NA;NA;13
Región de Los Lagos;NA;Titular812;Nombre812;Eólica;220.851411642152;26.1066725491831;NA;NA;14
Región de Los Lagos;NA;Titular813;Nombre813;Eólica;1e-08;27.8665989274532;NA;NA;14
Región de Los Lagos;NA;Titular814;Nombre814;Eólica;130.944005771312;49.2885452820356;NA;NA;16
Región de Los Lagos;NA;Titular815;Nombre815;Eólica;1e-08;104.87224465817;NA;NA;12
Región de Los Lagos;NA;Titular816;Nombre816;Eólica;1e-08;119.78690650705;NA;NA;11
Región de Los Lagos;NA;Titular817;Nombre817;Eólica;235.501944988828;175.261313048429;NA;NA;16
Región de Los Lagos;NA;Titular818;Nombre818;Eólica;1e-08;81.2736960780607;NA;NA;16
Región de Los Lagos;NA;Titular819;Nombre819;Eólica;491.408057523535;241.759946724965;NA;NA;10
Región de Los Lagos;NA;Titular820;Nombre820;Eólica;55.3896186780159;18.682685952946;NA;NA;16
Región de Los Lagos;NA;Titular821;Nombre821;Eólica;1e-08;96.2627400027923;NA;NA;11
Región de Los Lagos;NA;Titular822;Nombre822;Eólica;490.427467665472;124.403874061619;NA;NA;15
Región de Los Lagos;NA;Titular823;Nombre823;Eólica;1e-08;167.631850117314;NA;NA;12
Región de Los Lagos;NA;Titular824;Nombre824;Eólica;190.125820829602;1e-08;NA;NA;14
Región de Los Lagos;NA;Titular825;Nombre825;Eólica;528.379732901304;420.256476465807;NA;NA;16
Región de Los Lagos;NA;Titular826;Nombre826;Eólica;108.233689766048;210.521383341962;NA;NA;12
Región de Los Lagos;NA;Titular827;Nombre827;Eólica;307.882577164668;1e-08;NA;NA;15
Región de Los Lagos;NA;Titular828;Nombre828;Eólica;1218.92620829987;529.427360609012;NA;NA;15
Región de Los Lagos;NA;Titular829;Nombre829;Eólica;541.737155072597;159.927855862879;NA;NA;8
Región de Los Lagos;NA;Titular830;Nombre830;Eólica;1e-08;162.922943261827;NA;NA;16
Región de Los Lagos;NA;Titular831;Nombre831;Eólica;216.455826594145;1e-08;NA;NA;14
Región de Los Lagos;NA;Titular832;Nombre832;Hidro;26.1243219848079;4.59220144415505;NA;NA;6
Región de Los Lagos;NA;Titular833;Nombre833;Hidro;20.7573470990077;4.77690448199907;NA;NA;3
Región de Los Lagos;NA;Titular834;Nombre834;Hidro;22.0059819763864;10.1368185752093;NA;NA;2
Región de Los Lagos;NA;Titular835;Nombre835;Hidro;30.372605632119;4.23172553881894;NA;NA;5
Región de Los Lagos;NA;Titular836;Nombre836;Hidro;15.1317431184722;2.1325899088634;NA;NA;3
Región de Los Lagos;NA;Titular837;Nombre837;Hidro;9.18697801468783;7.19754720014246;NA;NA;5
Región de Los Lagos;NA;Titular838;Nombre838;Hidro;16.6279546379538;1.7017285859616;NA;NA;3
Región de Los Lagos;NA;Titular839;Nombre839;Hidro;1e-08;1e-08;NA;NA;3
Región de Los Lagos;NA;Titular840;Nombre840;Hidro;27.5279051796968;7.10499636601142;NA;NA;4
Región de Los Lagos;NA;Titular841;Nombre841;Hidro;13.2415759710583;5.94335655624478;NA;NA;2
Región de Los Lagos;NA;Titular842;Nombre842;Hidro-Solar;6.2;3.1;NA;NA;3
Región de Los Lagos;NA;Titular843;Nombre843;Hidro-Solar;6.2;3.1;NA;NA;3
Región de Los Lagos;NA;Titular844;Nombre844;Solar;33.3393656072078;17.5948151517132;NA;NA;5
Región de Los Lagos;NA;Titular845;Nombre845;Solar;6.71293716227715;10.1482179115112;NA;NA;4
Región de Los Lagos;NA;Titular846;Nombre846;Solar;8.80413735017673;5.67654177533129;NA;NA;4
Región de Los Lagos;NA;Titular847;Nombre847;Solar;19.6853353238509;11.1833726126477;NA;NA;5
Región de Los Lagos;NA;Titular848;Nombre848;Solar;11.5558636482629;10.5608093096525;NA;NA;4
Región de Los Lagos;NA;Titular849;Nombre849;Solar;17.4991028056996;8.83876799018116;NA;NA;5
Región de Los Lagos;NA;Titular850;Nombre850;Solar;27.2875084122055;17.813817213753;NA;NA;4
Región de Los Lagos;NA;Titular851;Nombre851;Solar;24.1923340454961;9.90969481994142;NA;NA;4
Región de Los Lagos;NA;Titular852;Nombre852;Solar;40.0749104791291;16.1136582975471;NA;NA;5
Región de Los Lagos;NA;Titular853;Nombre853;Solar;19.635884152598;16.0098662437207;NA;NA;5
Región de Los Lagos;NA;Titular854;Nombre854;Solar;23.4354491377063;11.6654739466084;NA;NA;2
Región de Los Lagos;NA;Titular855;Nombre855;Solar;11.4684395851138;14.1787693247959;NA;NA;3
Región de Los Lagos;NA;Titular856;Nombre856;Solar;5.51889025478418;10.1043360024522;NA;NA;2
Región de Los Lagos;NA;Titular857;Nombre857;Solar;20.7476380989594;15.8430112143161;NA;NA;3
Región de Los Lagos;NA;Titular858;Nombre858;Solar;10.8683118504219;8.47765625594199;NA;NA;3
Región de Los Lagos;NA;Titular859;Nombre859;Solar;18.3738258401226;8.10839797308166;NA;NA;2
Región de Los Lagos;NA;Titular860;Nombre860;Solar;24.2034249504506;7.89045349451056;NA;NA;4
Región de Los Lagos;NA;Titular861;Nombre861;Solar;14.4169925326738;11.8272368606657;NA;NA;5
Región de Los Lagos;NA;Titular862;Nombre862;Solar;16.1565866085803;7.281482489926;NA;NA;2
Región de Los Lagos;NA;Titular863;Nombre863;Solar;24.3395316992047;5.10718549015551;NA;NA;2
Región de Los Lagos;NA;Titular864;Nombre864;Solar;17.9064416161098;8.98271326019348;NA;NA;4
Región de Los Ríos;NA;Titular865;Nombre865;Eólica;1e-08;45.6765014399538;NA;NA;10
Región de Los Ríos;NA;Titular866;Nombre866;Eólica;1e-08;1e-08;NA;NA;11
Región de Los Ríos;NA;Titular867;Nombre867;Eólica;1e-08;163.843319761028;NA;NA;10
Región de Los Ríos;NA;Titular868;Nombre868;Eólica;441.22551078834;248.754148800605;NA;NA;9
Región de Los Ríos;NA;Titular869;Nombre869;Eólica;170.880130054345;3.0488993315592;NA;NA;11
Región de Los Ríos;NA;Titular870;Nombre870;Eólica;1e-08;157.660860922049;NA;NA;14
Región de Los Ríos;NA;Titular871;Nombre871;Eólica;59.0657506436726;161.146662784192;NA;NA;9
Región de Los Ríos;NA;Titular872;Nombre872;Eólica;324.680852095246;291.426380303131;NA;NA;11
Región de Los Ríos;NA;Titular873;Nombre873;Eólica;125.566400704198;208.119335806358;NA;NA;16
Región de Los Ríos;NA;Titular874;Nombre874;Eólica;500.061604604158;258.525895229507;NA;NA;10
Región de Los Ríos;NA;Titular875;Nombre875;Eólica;152.944409266797;2.47085078925405;NA;NA;8
Región de Los Ríos;NA;Titular876;Nombre876;Eólica;577.4453286583;352.617545713648;NA;NA;10
Región de Los Ríos;NA;Titular877;Nombre877;Eólica;107.744921751217;1e-08;NA;NA;10
Región de Los Ríos;NA;Titular878;Nombre878;Eólica;402.194883434766;191.563014012739;NA;NA;13
Región de Los Ríos;NA;Titular879;Nombre879;Eólica;201.508585500079;98.3419794761795;NA;NA;11
Región de Los Ríos;NA;Titular880;Nombre880;Eólica;564.565648711742;123.228055830524;NA;NA;9
Región de Los Ríos;NA;Titular881;Nombre881;Eólica;292.294656400018;243.261241115215;NA;NA;15
Región de Los Ríos;NA;Titular882;Nombre882;Eólica;425.986749432188;178.22630826263;NA;NA;10
Región de Los Ríos;NA;Titular883;Nombre883;Eólica;416.534126628235;107.874705220721;NA;NA;10
Región de Los Ríos;NA;Titular884;Nombre884;Hidro;126.211659577716;1e-08;NA;NA;4
Región de Los Ríos;NA;Titular885;Nombre885;Hidro;177.120410094918;14.2092626001414;NA;NA;2
Región de Los Ríos;NA;Titular886;Nombre886;Hidro;66.1315676215381;81.0853813024292;NA;NA;6
Región de Los Ríos;NA;Titular887;Nombre887;Hidro;210.607497439819;1e-08;NA;NA;2
Región de Los Ríos;NA;Titular888;Nombre888;Hidro;1e-08;1e-08;NA;NA;6
Región de Los Ríos;NA;Titular889;Nombre889;Hidro;414.048373771793;156.024237106845;NA;NA;2
Región de Los Ríos;NA;Titular890;Nombre890;Hidro;358.59816328441;280.845005897137;NA;NA;6
Región de Los Ríos;NA;Titular891;Nombre891;Hidro;217.94612350519;1e-08;NA;NA;3
Región de Los Ríos;NA;Titular892;Nombre892;Hidro;255.579202928644;1e-08;NA;NA;4
Región de Los Ríos;NA;Titular893;Nombre893;Hidro;297.439484840342;1e-08;NA;NA;6
Región de Los Ríos;NA;Titular894;Nombre894;Hidro;1e-08;91.6467515129848;NA;NA;4
Región de Los Ríos;NA;Titular895;Nombre895;Hidro;292.666319999729;1e-08;NA;NA;2
Región de Los Ríos;NA;Titular896;Nombre896;Solar;15.6491182523263;18.0000276701411;NA;NA;2
Región de Los Ríos;NA;Titular897;Nombre897;Solar;16.1497827022825;23.668426053269;NA;NA;5
Región de Los Ríos;NA;Titular898;Nombre898;Solar;15.5625304155372;14.1917321805134;NA;NA;3
Región de Los Ríos;NA;Titular899;Nombre899;Solar;12.6750025906315;13.928475383168;NA;NA;5
Región de Los Ríos;NA;Titular900;Nombre900;Solar;11.104772367776;15.1614127364792;NA;NA;5
Región de Los Ríos;NA;Titular901;Nombre901;Solar;11.1509134773041;2.67211218155529;NA;NA;3
Región de Los Ríos;NA;Titular902;Nombre902;Solar;17.2886278130492;13.6167042795674;NA;NA;5
Región de Los Ríos;NA;Titular903;Nombre903;Solar;11.1169736023383;14.1186536715573;NA;NA;5
Región de Los Ríos;NA;Titular904;Nombre904;Solar;15.793241335886;10.9509313417725;NA;NA;4
Región de Los Ríos;NA;Titular905;Nombre905;Solar;17.3508966240277;20.8691176301761;NA;NA;2
Región de Los Ríos;NA;Titular906;Nombre906;Solar;12.996754880542;14.9150517272794;NA;NA;5
Región de Los Ríos;NA;Titular907;Nombre907;Solar;20.6594739931688;24.4329682820808;NA;NA;3
Región de Los Ríos;NA;Titular908;Nombre908;Solar;9.47080209833899;11.6085010815497;NA;NA;2
Región de Los Ríos;NA;Titular909;Nombre909;Solar;19.0224703113829;9.03119880897619;NA;NA;3
Región de Los Ríos;NA;Titular910;Nombre910;Solar;12.0251217163484;6.16948325831905;NA;NA;4
Región de Los Ríos;NA;Titular911;Nombre911;Solar;6.19776757186382;6.65956415774423;NA;NA;4
Región de Los Ríos;NA;Titular912;Nombre912;Solar;13.0447820655359;6.30238113317368;NA;NA;5
Región de Los Ríos;NA;Titular913;Nombre913;Solar;17.2924758823881;7.5462090937735;NA;NA;5
Región de Los Ríos;NA;Titular914;Nombre914;Solar;15.0274251820304;16.8781344196931;NA;NA;4
Región de Los Ríos;NA;Titular915;Nombre915;Solar;15.1703447260676;15.124206830267;NA;NA;3
Región de Los Ríos;NA;Titular916;Nombre916;Solar;10.4028452596778;6.73556174106758;NA;NA;3
Región de Los Ríos;NA;Titular917;Nombre917;Solar;25.134926713355;17.1546658096462;NA;NA;4
Región de Los Ríos;NA;Titular918;Nombre918;Solar;13.8354904866412;7.41731546622606;NA;NA;5
Región de Los Ríos;NA;Titular919;Nombre919;Solar;11.3578455602686;14.0681141486115;NA;NA;3
Región de Los Ríos;NA;Titular920;Nombre920;Solar;4.7711439006177;8.40260014429364;NA;NA;2
Región de Los Ríos;NA;Titular921;Nombre921;Solar;19.887693716427;13.953344230349;NA;NA;5
Región de Los Ríos;NA;Titular922;Nombre922;Solar;18.6139423648742;7.44161129349242;NA;NA;3
Región de Los Ríos;NA;Titular923;Nombre923;Solar;7.37351742511854;7.0108646120164;NA;NA;5
Región de Los Ríos;NA;Titular924;Nombre924;Solar;15.5244744671871;14.3544446002369;NA;NA;3
Región de Los Ríos;NA;Titular925;Nombre925;Solar;8.1847761692266;10.5815182617105;NA;NA;4
Región de Los Ríos;NA;Titular926;Nombre926;Solar;21.5418483967863;15.3510290276506;NA;NA;4
Región de Magallanes y de la Antártica Chilena;NA;Titular927;Nombre927;Eólica;1e-08;50.924911815991;NA;NA;12
Región de Magallanes y de la Antártica Chilena;NA;Titular928;Nombre928;Eólica;15441.4635594728;1757.19607738216;NA;NA;10
Región de Magallanes y de la Antártica Chilena;NA;Titular929;Nombre929;Eólica;16576.3262909554;2255.09608440336;NA;NA;13
Región de Magallanes y de la Antártica Chilena;NA;Titular930;Nombre930;Eólica;1e-08;1e-08;NA;NA;9
Región de Magallanes y de la Antártica Chilena;NA;Titular931;Nombre931;Eólica;5275.34770306906;1e-08;NA;NA;9
Región de Magallanes y de la Antártica Chilena;NA;Titular932;Nombre932;Eólica;1e-08;137.88246543748;NA;NA;9
Región de Magallanes y de la Antártica Chilena;NA;Titular933;Nombre933;Eólica;1153.21568914961;987.076060542355;NA;NA;10
Región de Magallanes y de la Antártica Chilena;NA;Titular934;Nombre934;Hidro;8;1;NA;NA;2
Región de Magallanes y de la Antártica Chilena;NA;Titular935;Nombre935;Hidro;8;1;NA;NA;3
Región de Ñuble;NA;Titular936;Nombre936;Eólica;291.021766108238;72.7873013267927;NA;NA;10
Región de Ñuble;NA;Titular937;Nombre937;Eólica;147.327035943786;201.156539991333;NA;NA;12
Región de Ñuble;NA;Titular938;Nombre938;Eólica;251.105461969216;133.220926872268;NA;NA;10
Región de Ñuble;NA;Titular939;Nombre939;Eólica;289.10570879025;198.882420668435;NA;NA;10
Región de Ñuble;NA;Titular940;Nombre940;Eólica;415.585242337757;189.121179089399;NA;NA;11
Región de Ñuble;NA;Titular941;Nombre941;Eólica;565.584258605367;153.31837166205;NA;NA;10
Región de Ñuble;NA;Titular942;Nombre942;Eólica;128.430543801942;168.810731495345;NA;NA;15
Región de Ñuble;NA;Titular943;Nombre943;Eólica;356.221817763615;160.049781094963;NA;NA;16
Región de Ñuble;NA;Titular944;Nombre944;Eólica;429.965609900935;209.040363615759;NA;NA;9
Región de Ñuble;NA;Titular945;Nombre945;Eólica;345.242913172688;143.35860979768;NA;NA;16
Región de Ñuble;NA;Titular946;Nombre946;Eólica;392.454201010073;279.496353383625;NA;NA;13
Región de Ñuble;NA;Titular947;Nombre947;Eólica;249.859418047404;209.565459835887;NA;NA;8
Región de Ñuble;NA;Titular948;Nombre948;Eólica;224.276527154077;194.11897153699;NA;NA;15
Región de Ñuble;NA;Titular949;Nombre949;Eólica;428.022057946046;242.741342787265;NA;NA;15
Región de Ñuble;NA;Titular950;Nombre950;Eólica-Solar;100.3;90;NA;NA;14
Región de Ñuble;NA;Titular951;Nombre951;Eólica-Solar;100.3;90;NA;NA;13
Región de Ñuble;NA;Titular952;Nombre952;Eólica-Solar;100.3;90;NA;NA;8
Región de Ñuble;NA;Titular953;Nombre953;Solar;1e-08;15.5807548715845;NA;NA;2
Región de Ñuble;NA;Titular954;Nombre954;Solar;70.6151672014336;1e-08;NA;NA;5
Región de Ñuble;NA;Titular955;Nombre955;Solar;56.1712057399946;1e-08;NA;NA;3
Región de Ñuble;NA;Titular956;Nombre956;Solar;1e-08;62.3745587085562;NA;NA;4
Región de Ñuble;NA;Titular957;Nombre957;Solar;1e-08;1e-08;NA;NA;4
Región de Ñuble;NA;Titular958;Nombre958;Solar;29.7954987750528;1e-08;NA;NA;2
Región de Ñuble;NA;Titular959;Nombre959;Solar;1e-08;10.7414238104991;NA;NA;3
Región de Ñuble;NA;Titular960;Nombre960;Solar;1e-08;1e-08;NA;NA;4
Región de Ñuble;NA;Titular961;Nombre961;Solar;7.56243483864402;6.22935042452676;NA;NA;4
Región de Ñuble;NA;Titular962;Nombre962;Solar;1e-08;40.9368020187509;NA;NA;2
Región de Ñuble;NA;Titular963;Nombre963;Solar;61.3292823830551;1e-08;NA;NA;4
Región de Ñuble;NA;Titular964;Nombre964;Solar;38.7428959483573;1e-08;NA;NA;5
Región de Ñuble;NA;Titular965;Nombre965;Solar;1e-08;1e-08;NA;NA;5
Región de Ñuble;NA;Titular966;Nombre966;Solar;1e-08;1e-08;NA;NA;2
Región de Ñuble;NA;Titular967;Nombre967;Solar;25.6488303496198;1e-08;NA;NA;4
Región de Ñuble;NA;Titular968;Nombre968;Solar;78.0348139292306;18.5903179483237;NA;NA;3
Región de Ñuble;NA;Titular969;Nombre969;Solar;1e-08;1e-08;NA;NA;4
Región de Ñuble;NA;Titular970;Nombre970;Solar;1e-08;47.4590470763024;NA;NA;2
Región de Ñuble;NA;Titular971;Nombre971;Solar;1e-08;1e-08;NA;NA;5
Región de Ñuble;NA;Titular972;Nombre972;Solar;1e-08;17.889731678168;NA;NA;3
Región de Ñuble;NA;Titular973;Nombre973;Solar;98.9936464199565;29.2190115844252;NA;NA;5
Región de Ñuble;NA;Titular974;Nombre974;Solar;23.5993742087822;9.21897351212991;NA;NA;5
Región de Ñuble;NA;Titular975;Nombre975;Solar;1e-08;17.5663314472005;NA;NA;2
Región de Ñuble;NA;Titular976;Nombre976;Solar;1e-08;40.7338391709469;NA;NA;2
Región de Ñuble;NA;Titular977;Nombre977;Solar;16.9247426697935;65.3823539339818;NA;NA;5
Región de Ñuble;NA;Titular978;Nombre978;Solar;50.8533977743143;63.2119325035718;NA;NA;2
Región de Ñuble;NA;Titular979;Nombre979;Solar;74.5659223964221;25.6619600708991;NA;NA;3
Región de Ñuble;NA;Titular980;Nombre980;Solar;69.6160604668018;1e-08;NA;NA;2
Región de Ñuble;NA;Titular981;Nombre981;Solar;26.7822986744373;1e-08;NA;NA;3
Región de Ñuble;NA;Titular982;Nombre982;Solar;1e-08;1e-08;NA;NA;2
Región de Ñuble;NA;Titular983;Nombre983;Solar;50.2432350430373;1e-08;NA;NA;4
Región de Ñuble;NA;Titular984;Nombre984;Solar;6.27345827487582;1e-08;NA;NA;5
Región de Ñuble;NA;Titular985;Nombre985;Solar;2.11928463609709;1e-08;NA;NA;2
Región de Ñuble;NA;Titular986;Nombre986;Solar;16.8151481598246;29.6913470491333;NA;NA;3
Región de Ñuble;NA;Titular987;Nombre987;Solar;24.0114310308314;57.9840291044738;NA;NA;3
Región de Ñuble;NA;Titular988;Nombre988;Solar;35.9927071623453;38.4491714080805;NA;NA;3
Región de Ñuble;NA;Titular989;Nombre989;Solar;8.27318530588492;52.023721896625;NA;NA;2
Región de Ñuble;NA;Titular990;Nombre990;Solar;70.2854324296779;1e-08;NA;NA;2
Región de Ñuble;NA;Titular991;Nombre991;Solar;14.7864751697998;1e-08;NA;NA;2
Región de Ñuble;NA;Titular992;Nombre992;Solar;1e-08;52.7490769675253;NA;NA;5
Región de Ñuble;NA;Titular993;Nombre993;Solar;1e-08;42.7909137452661;NA;NA;5
Región de Ñuble;NA;Titular994;Nombre994;Solar;51.1570382195233;1e-08;NA;NA;3
Región de Ñuble;NA;Titular995;Nombre995;Solar;1e-08;1e-08;NA;NA;3
Región de Ñuble;NA;Titular996;Nombre996;Solar;65.3520163054362;1e-08;NA;NA;3
Región de Ñuble;NA;Titular997;Nombre997;Solar;18.3514331441088;72.6512648941372;NA;NA;4
Región de Ñuble;NA;Titular998;Nombre998;Solar;1e-08;67.8573323748325;NA;NA;5
Región de Ñuble;NA;Titular999;Nombre999;Solar;73.0752602118456;1e-08;NA;NA;4
Región de Ñuble;NA;Titular1000;Nombre1000;Solar;1e-08;43.9842559321909;NA;NA;2
Región de Ñuble;NA;Titular1001;Nombre1001;Solar;85.8273354221936;1e-08;NA;NA;3
Región de Ñuble;NA;Titular1002;Nombre1002;Solar;72.3005139617871;15.1034284365977;NA;NA;3
Región de Ñuble;NA;Titular1003;Nombre1003;Solar;53.1203612936922;1e-08;NA;NA;5
Región de Ñuble;NA;Titular1004;Nombre1004;Solar;3.83090665680305;1e-08;NA;NA;3
Región de Ñuble;NA;Titular1005;Nombre1005;Solar;0.0803568509772905;60.9513436603722;NA;NA;3
Región de Ñuble;NA;Titular1006;Nombre1006;Solar;39.1612839393851;62.0566816664484;NA;NA;4
Región de Ñuble;NA;Titular1007;Nombre1007;Solar;59.3185888280231;1e-08;NA;NA;2
Región de Ñuble;NA;Titular1008;Nombre1008;Solar;58.49095731376;20.7939950729734;NA;NA;4
Región de Ñuble;NA;Titular1009;Nombre1009;Solar;76.9806840474355;33.7740796978625;NA;NA;5
Región de Ñuble;NA;Titular1010;Nombre1010;Solar;1e-08;64.2745830178404;NA;NA;4
Región de Ñuble;NA;Titular1011;Nombre1011;Solar;93.94771965176;1e-08;NA;NA;2
Región de Ñuble;NA;Titular1012;Nombre1012;Solar;27.1559563451706;6.90615843060548;NA;NA;3
Región de Ñuble;NA;Titular1013;Nombre1013;Solar;1e-08;1e-08;NA;NA;4
Región de Ñuble;NA;Titular1014;Nombre1014;Solar;24.5978424918178;63.0454729125082;NA;NA;4
Región de Ñuble;NA;Titular1015;Nombre1015;Solar;1e-08;28.7560758762533;NA;NA;5
Región de Ñuble;NA;Titular1016;Nombre1016;Solar;1e-08;4.40104827313155;NA;NA;4
Región de Ñuble;NA;Titular1017;Nombre1017;Solar;343.788215413994;179.178466836582;NA;NA;5
Región de Ñuble;NA;Titular1018;Nombre1018;Solar;40.5910389037343;48.9034502713862;NA;NA;4
Región de Ñuble;NA;Titular1019;Nombre1019;Solar;39.7719413202267;1e-08;NA;NA;3
Región de Ñuble;NA;Titular1020;Nombre1020;Solar;19.5987034146646;1e-08;NA;NA;3
Región de Ñuble;NA;Titular1021;Nombre1021;Solar;385.815849261953;227.115904407347;NA;NA;5
Región de Ñuble;NA;Titular1022;Nombre1022;Solar;1e-08;39.5297182607358;NA;NA;5
Región de Ñuble;NA;Titular1023;Nombre1023;Solar;1e-08;46.4737276370856;NA;NA;4
Región de Ñuble;NA;Titular1024;Nombre1024;Solar;10.4653568419917;1e-08;NA;NA;4
Región de Ñuble;NA;Titular1025;Nombre1025;Solar;99.1201311639707;221.527819745418;NA;NA;4
Región de Ñuble;NA;Titular1026;Nombre1026;Solar;48.3112045248137;1e-08;NA;NA;4
Región de Ñuble;NA;Titular1027;Nombre1027;Solar;64.7476602375862;24.0874831887514;NA;NA;4
